Metric,Sample Size,Mean Value,Median Value,Bootstrap CI Low,Bootstrap CI High,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Q05,Sample Q95,Empirical CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Percentage of Distinct Traces,500,0.01736,0.018,,,0.014,0.022,0.4608294930875575,0.0159,0.020099999999999996,0.24193548387096747,-0.8167068059860403,1.524555674345923e-240,-0.9703549518950587,0.0,,False
Percentage of Distinct Traces,600,0.015166666666666644,0.015,,,,,,,,,-0.8167068059860403,1.524555674345923e-240,-0.9703549518950587,0.0,,False
Percentage of Distinct Traces,700,0.01331428571428566,0.0128571428571428,,,,,,,,,-0.8167068059860403,1.524555674345923e-240,-0.9703549518950587,0.0,,False
Percentage of Distinct Traces,800,0.0121,0.0125,,,,,,,,,-0.8167068059860403,1.524555674345923e-240,-0.9703549518950587,0.0,,False
Percentage of Distinct Traces,900,0.010977777777777767,0.0111111111111111,,,,,,,,,-0.8167068059860403,1.524555674345923e-240,-0.9703549518950587,0.0,,False
Percentage of Distinct Traces,1000,0.010360000000000001,0.01,,,0.009,0.013,0.38610038610038605,0.009,0.012,0.2895752895752896,-0.8167068059860403,1.524555674345923e-240,-0.9703549518950587,0.0,,False
Sequence Entropy,100,1227.9283428003653,1216.7809498201736,,,921.5419868903257,1581.2533847986358,0.5372556157501814,950.3394994864517,1536.347171726607,0.47723279267561264,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,200,2517.3126308403,2411.9249998891937,,,,,,,,,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,300,3812.0410365699004,3681.966782636226,,,,,,,,,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,400,5307.167083128713,5132.9189275379995,,,,,,,,,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,500,6768.260392497485,6414.296390125526,,,5543.726857374348,9102.712335991491,0.5258345974044122,5603.0690682435925,9023.408647488186,0.505349880308386,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,600,8083.567923551809,7565.990457661814,,,,,,,,,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,700,9370.630358851411,8965.353857844379,,,,,,,,,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,800,10612.14509745753,9663.175887525242,,,,,,,,,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,900,12422.447239752677,11143.889430033933,,,,,,,,,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Sequence Entropy,1000,13678.24669977217,12345.75141481125,,,11129.404117031916,18521.56092196324,0.5404316040779151,11270.620260995249,18423.748891293726,0.5229565445999467,0.9342902338723604,0.0,0.9578863794345347,0.0,,False
Structure,100,0.77875,0.78125,,,0.75,0.78125,0.04012841091492777,0.75,0.78125,0.04012841091492777,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,200,0.77546875,0.78125,,,,,,,,,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,300,0.775625,0.78125,,,,,,,,,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,400,0.77125,0.78125,,,,,,,,,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,500,0.76703125,0.78125,,,0.734375,0.78125,0.06111224281931146,0.734375,0.78125,0.06111224281931146,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,600,0.761875,0.765625,,,,,,,,,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,700,0.76453125,0.765625,,,,,,,,,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,800,0.76546875,0.765625,,,,,,,,,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,900,0.76015625,0.765625,,,,,,,,,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Structure,1000,0.759375,0.765625,,,0.734375,0.78125,0.06172839506172839,0.734375,0.78125,0.06172839506172839,-0.348565521112798,6.089052468283098e-30,-0.3708288949410634,5.897494687836405e-34,5100.0,True
Variant Entropy,100,85.82343013634667,84.61634289566794,,,58.02526179206682,127.5325643080765,0.8098872581250159,58.39092863352863,125.75572330315728,0.7849231213738136,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,200,107.72145652020116,97.7544430945069,,,,,,,,,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,300,121.32404180892735,121.88540646570594,,,,,,,,,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,400,126.42017669717507,127.48996751711077,,,,,,,,,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,500,135.03343262597429,135.47291119439726,,,96.2025372751938,200.22882383664592,0.7703743031519602,106.86388872030336,180.20696038289785,0.5431475023355558,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,600,145.79547845737014,138.4169046873737,,,,,,,,,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,700,148.98955716640566,138.2340712666428,,,,,,,,,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,800,158.0725923197735,155.00843267931413,,,,,,,,,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,900,164.52291062852237,163.62491542225905,,,,,,,,,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
Variant Entropy,1000,175.5864931174128,170.29991307951107,,,134.24375367243672,262.14512474209914,0.728423746034589,137.52514183351036,230.42144313211165,0.5290629116698773,0.6998421330347834,5.348307807979608e-148,0.7101872125291374,2.7283848202390545e-154,9100.0,True
